,Datetime,ID,Text,Media
4499,2022-02-01 20:24:18+00:00,1488609171989803009,"The ""Marry Me"" actor called their rekindled romance ""a beautiful love story."" https://t.co/6g8G14EVC6",HuffPost
4500,2022-02-01 20:15:00+00:00,1488606832130027520,A GOP candidate for governor argued that rape victims shouldn’t get abortions because a fetus could be the “next president.” https://t.co/MbWMSOKfCC,HuffPost
4501,2022-02-01 20:04:10+00:00,1488604106596012032,"Goldberg apologized via social media late Monday for her statements on ""The View"" that day. https://t.co/eBcMGD7lBz",HuffPost
4502,2022-02-01 19:44:04+00:00,1488599048709881857,One study cited in the settlement found that Native Americans have had the highest per capita rate of opioid overdose of any population group in 2015. https://t.co/pkkDG3OxiX,HuffPost
4503,2022-02-01 19:23:59+00:00,1488593993109807110,"The ""Westworld"" star branded Penn ""tragic"" and a ""jibbering FOOL"" after he bemoaned a lack of ""masculinity"" and ""male behavior"" in American culture. https://t.co/HB8HE9gu8p",HuffPost
4504,2022-02-01 19:03:52+00:00,1488588929922129926,"Nash said ""the opinions publicized by Rogan are so dishonest and unsupported by solid facts that Spotify becomes an enabler in a way that costs people their lives.” https://t.co/YgRrZYou1r",HuffPost
4505,2022-02-01 18:14:41+00:00,1488576552262684677,"“As you were leaving, I said, ‘I love your breasts,’"" Moreno told Chastain. ""Do you remember that?” https://t.co/ZtQ2xFQgzI",HuffPost
4506,2022-02-01 17:54:35+00:00,1488571495504822277,A Turkish drama and 2019 rom-com are also trending on the streaming service. https://t.co/nZAtV4aDkg,HuffPost
4507,2022-02-01 17:34:19+00:00,1488566395919032326,A new Korean zombie apocalypse series is also trending on the streaming service. https://t.co/gu3mscQeze,HuffPost
4508,2022-02-01 17:15:00+00:00,1488561532942364682,Tom Brady is officially retiring from football after 22 years and seven Super Bowl wins. https://t.co/r35cydsVbe,HuffPost
4509,2022-02-01 17:14:12+00:00,1488561333327085570,"“We recognize that updating the Electoral Count Act is not a substitute for confronting the wider crises facing our democracy,” said Amy Klobuchar (D-Minn.). https://t.co/pfVTDEq8Cb",HuffPost
4510,2022-02-01 16:34:31+00:00,1488551346940821512,Campuses were shut down and classes moved to remote learning following the latest wave of threats taking place on the first day of Black History Month. https://t.co/SuVFG5h74B,HuffPost
4511,2022-02-01 16:14:35+00:00,1488546330150637576,"John Robert Allman's ""B Is for Broadway"" celebrates musicals like ""Hamilton"" and ""Wicked"" while introducing young readers to theatrical language. https://t.co/y5zI91C8BT",HuffPost
4512,2022-02-01 15:54:28+00:00,1488541267885756416,Start your day off right by prioritizing the most important relationship in your life — the one you have with yourself. https://t.co/BAxsmVjoIg,HuffPost
4513,2022-02-01 15:45:54+00:00,1488539111304699914,"HuffPost will be highlighting notable Black figures and newsmakers who are putting their mark on the world throughout the month. #BHM

Read all of the stories here: https://t.co/YbjO1PNwq2 https://t.co/8fUWrFVRce",HuffPost
4514,2022-02-01 15:45:47+00:00,1488539081004961810,"Ami Colé is an award-winning brand that focuses specifically on melanin-rich skin while amplifying A-beauty, merging African heritage and clean, natural ingredients in its products. It was founded by @DiarrhaXo. https://t.co/kyqpICH0kY",HuffPost
4515,2022-02-01 15:45:46+00:00,1488539078907805698,"If you want to take part in celebrating Black literary culture and keeping it alive, here’s a list of incredible books by Black authors, recommended by the owners of @MahoganyBooks. https://t.co/cWZiN3xb3u https://t.co/bowMCHATMQ",HuffPost
4516,2022-02-01 15:45:45+00:00,1488539074885468171,"As in previous years, this limited-time collection also includes collaborations with Black artists and designers, plus pieces specifically designed by students at historically Black colleges and universities thanks to Target’s HBCU Design Challenge. https://t.co/4du7nGvHIn",HuffPost
4517,2022-02-01 15:45:45+00:00,1488539073157419015,"Target has released its 8th annual Black History Month collection, called “Black Beyond Measure.” The collection includes a variety of Black-owned products such as home decor items, apparel, jewelry, kitchen accessories and stationery. https://t.co/4du7nGvHIn",HuffPost
4518,2022-02-01 15:45:45+00:00,1488539071483949058,"Homage Year is one of the brands featured on the list, and HuffPost spoke with its founder Antoine Manning last year about the meaning behind @homageyear’s name and creating fashion with intention. 
https://t.co/xxjKfG4rpE",HuffPost
4519,2022-02-01 15:45:44+00:00,1488539069667754003,"Many Black designers also use their platforms to share thoughtful messages, stand up for social justice issues and give back to their communities, and several are included in this non-exhaustive list. https://t.co/LCOQ84DbKq",HuffPost
4520,2022-02-01 15:45:44+00:00,1488539067985899526,"Handbag designers like @anima_iris and @a_a_k_s experiment with different textures and silhouettes, and make their bags accessible either on their own websites or through large retailers. https://t.co/LCOQ84DbKq",HuffPost
4521,2022-02-01 15:45:43+00:00,1488539066308124678,"Black representation in fashion remains an area with room for improvement for the industry, but in the meantime, there’s always room to celebrate and embrace the Black designers that do exist. https://t.co/LCOQ84DbKq",HuffPost
4522,2022-02-01 15:45:43+00:00,1488539064403996689,"February is dedicated to Black History Month, and we've compiled lists of Black-owned businesses to support all month and beyond — from clothing and home decor to books and more. #BHM https://t.co/YbjO1PNwq2",HuffPost
4523,2022-02-01 15:34:24+00:00,1488536215477444611,"Chuck Morse, a top New Hampshire state lawmaker who owns a plant nursery, hopes to flip the seat held by Democratic Sen. Maggie Hassan. https://t.co/rYiPjqMbWQ",HuffPost
4524,2022-02-01 15:11:00+00:00,1488530327689596928,"Hospitals around the United States are pulling patients who have not been vaccinated against COVID-19 off organ transplant lists, which is in line with what transplant organizations advise. https://t.co/QwvmCNzCPm",HuffPost
4525,2022-02-01 14:54:45+00:00,1488526239623225344,"""From that day forward, I was cast out. The teachers glared at me, shaking their heads and whispering under their breath. None of the kids would play with me."" https://t.co/mZpQ29s07d",HuffPost
4526,2022-02-01 14:49:07+00:00,1488524820287528971,"He’s won seven Super Bowl championships, been named Super Bowl MVP five times, and leads the league for career touchdown passes, passing yards and quarterback wins. https://t.co/ZRwDDn2VPX",HuffPost
4527,2022-02-01 14:34:41+00:00,1488521188506755078,USA Bobsled and Skeleton remains hopeful the World Cup champion will still compete at the Beijing Games. https://t.co/x9KsJASgS7,HuffPost
4528,2022-02-01 14:14:35+00:00,1488516131501522944,Your skin care routine is about to get super simple while remaining ultra-effective. https://t.co/6jRt1XSpIl,HuffPost
4529,2022-02-01 13:54:32+00:00,1488511083577024514,"A Republican New Mexico legislator wants film-set professionals to undergo state-sponsored gun-safety training after the shooting death on the ""Rust"" set. https://t.co/JSzpFc64yA",HuffPost
4530,2022-02-01 13:34:28+00:00,1488506033802723332,A single bolt that extended almost 500 miles has been declared the new world record holder for the longest flash. https://t.co/pg5D9NY9Dh,HuffPost
4531,2022-02-01 13:14:23+00:00,1488500982547984390,"The positive test rate of 4.2% for athletes and officials compares to 0.66% for Olympic “stakeholders,” a group which includes workers and media. https://t.co/oQESn3h68L",HuffPost
4532,2022-02-01 12:54:49+00:00,1488496056392368131,"Washington state Attorney General Bob Ferguson has filed a lawsuit against an Illinois-based COVID-19 testing company, accusing it of improperly handling tests. https://t.co/JLqtqNYMg6",HuffPost
4533,2022-02-01 12:34:45+00:00,1488491007956160513,"“He’s just decided that if he can’t have us, no one can,"" said Michael Fanone. https://t.co/1yboI2goGR",HuffPost
4534,2022-02-01 12:14:42+00:00,1488485960924938241,"Show your loved one how much you care with items like a dainty heart necklace, a luxurious candle and a waffle maker. https://t.co/8YucpARfcw",HuffPost
4535,2022-02-01 11:54:38+00:00,1488480912908169216,"Faux sherpa, nylon, sheepskin and fleece slippers and house shoes that are made to be worn outside. https://t.co/Qgrf1rYG5e",HuffPost
4536,2022-02-01 11:34:34+00:00,1488475862232150017,"Cool wall art, fun string lights and bed frames that look like dump trucks. https://t.co/fmvHJpcvob",HuffPost
4537,2022-02-01 11:14:30+00:00,1488470809802940420,"KN95 masks, triple-ply surgical-style masks and masks for kids: These colorful masks are being worn all over Hollywood. https://t.co/qBgxLyS7im",HuffPost
4538,2022-02-01 10:54:26+00:00,1488465762897571842,"“The only thing insulting to this Black woman is Ted Cruz thinking he speaks for us,” Rep. Marilyn Strickland fired back at the Texas Republican in response. https://t.co/avFH4Edzmk",HuffPost
4539,2022-02-01 10:34:23+00:00,1488460717149892608,"Although the podcaster later deleted the tweet, he made no reference to the error. https://t.co/RzHlJBFNHP",HuffPost
4540,2022-02-01 10:14:49+00:00,1488455790654631937,"Garrett Soldano was slammed as “disgusting,” with one state senator saying: ""We are in the ‘PROTECT THE DNA OF RAPISTS’ phase of misogyny."" https://t.co/t79N1v9j99",HuffPost
4541,2022-02-01 09:54:45+00:00,1488450740850941953,"Cawthorn also claimed that ""all of our major cities burned to the ground"" in Black Lives Matter protests. https://t.co/AHJNDYuEb3",HuffPost
4542,2022-02-01 09:34:40+00:00,1488445689201840128,"Donald Trump says ""the quiet part out loud"" over and over again in the CNN anchor's review of the former president's Texas rally. https://t.co/XdJm99v889",HuffPost
4543,2022-02-01 09:14:37+00:00,1488440641583468554,The dictator has been dogged by rumors of unspecified medical issues. https://t.co/lTPgpi6B2G,HuffPost
4544,2022-02-01 08:54:34+00:00,1488435594581745665,Two inmates were killed and two others were injured Monday during a gang altercation at a federal penitentiary in Texas. https://t.co/tmdqdw1DuG,HuffPost
4545,2022-02-01 08:34:30+00:00,1488430546577465344,City officials have confirmed small explosions at the plant. https://t.co/4BJX6XPJPT,HuffPost
4546,2022-02-01 08:14:25+00:00,1488425490436263941,"""I'll die free,"" an unvaccinated North Carolina man boasted after he lost his eligibility for a kidney donation. https://t.co/4uAY4U6gws",HuffPost
4547,2022-02-01 07:54:21+00:00,1488420441630851072,"""Say they are abhorrent. Say they are despicable. Say they have no part in this society or this state. But no,"" the newspaper's editorial board wrote. https://t.co/TrSDxysvmo",HuffPost
4548,2022-02-01 06:13:38+00:00,1488395096039034887,"The former guy's latest promise gave the ""Late Show"" host an idea. https://t.co/LC5xPcmp6l",HuffPost
4549,2022-02-01 05:53:33+00:00,1488390042745720835,The report adds new detail to the already shocking final weeks of the Trump administration. https://t.co/qIRmFePS4g,HuffPost
4550,2022-02-01 05:33:01+00:00,1488384874591494147,"The former president's rally drew the ""MAGA-damia nuts,"" the late-night host said. https://t.co/3OYVrvrA72",HuffPost
4551,2022-02-01 05:12:53+00:00,1488379808551743488,"""Somebody really should read him his Miranda rights. He has the right to remain silent,"" the conservative attorney said. https://t.co/ALgq17nxBg",HuffPost
4552,2022-02-01 04:52:50+00:00,1488374762996961282,"“The obsession with the former president is becoming obnoxious to me,” Sen. Kevin Cramer complained. https://t.co/dAMIBRreR5",HuffPost
4553,2022-02-01 04:32:44+00:00,1488369701579374595,Trump's Twitter critics hail fair turnabout. https://t.co/PRiSWMY7cu,HuffPost
4554,2022-02-01 04:12:41+00:00,1488364657261879299,"The Wyoming Republican spoke to NBC News about the former president's remarks over the weekend, including his pledge to pardon insurrectionists. https://t.co/yY1VsNVWzo",HuffPost
4555,2022-02-01 03:53:07+00:00,1488359734851821573,"The ex-president was already a ""unique and existential threat to democracy"" for his culpability in the Capitol riot, noted the White House press secretary. https://t.co/iBHZnRfuEk",HuffPost
4556,2022-02-01 03:33:03+00:00,1488354685060796418,"But Empire State progressives, who helped make the new map possible, weren’t all celebrating. https://t.co/hhaa32SyRy",HuffPost
4557,2022-02-01 03:12:57+00:00,1488349624515584004,The Auschwitz Memorial Twitter account suggested she review its educational resources about the genocide. The comedian later apologized. https://t.co/tf2bsZcMcT,HuffPost
4558,2022-02-01 02:52:52+00:00,1488344570043719683,The National Archives received the papers at the end of the Trump administration and handed them over to lawmakers for their inquiry into the Capitol riot. https://t.co/yT04dcQe3O,HuffPost
4559,2022-02-01 02:14:15+00:00,1488334853649178630,Police reportedly are investigating the circumstances around the actor's death. https://t.co/98sFQoUt3i,HuffPost
4560,2022-02-01 02:12:45+00:00,1488334475742298115,"“I am trying to make a great decision for me and my family,” the quarterback said on SiriusXM radio. https://t.co/7d7Eilywbf",HuffPost
4561,2022-02-01 01:53:11+00:00,1488329549632974850,"He ""really doesn't care anymore"" and is going for broke, so far without major consequences, as usual, says Haberman. https://t.co/t253NwsfFT",HuffPost
4562,2022-02-01 01:33:07+00:00,1488324503285514241,The attorneys said officers are taught to obey their superiors and have suggested that Derek Chauvin — who was a field training officer for new recruits — took charge at the scene. https://t.co/YGmf4rAj5V,HuffPost
4563,2022-02-01 01:13:02+00:00,1488319448742338561,"The 84-year-old actor and comedian has been free since June, when a Pennsylvania appeals court overturned his conviction and released him from prison after nearly three years. https://t.co/DdYH4SKYLh",HuffPost
4564,2022-02-01 00:52:57+00:00,1488314394895392769,One woman's story prompted a seriously heated debate about negotiating salaries. What would you have done? https://t.co/ZkZjmPTWBM,HuffPost
4565,2022-02-01 00:32:55+00:00,1488309350292729862,"Josh Wardle, who first created the game for his partner, said the daily challenge will remain free. https://t.co/y9Y0CfEKcd",HuffPost
4566,2022-02-01 00:12:50+00:00,1488304296475217925,Two Bridgeport police detectives were placed on leave for what the mayor called “unacceptable” handling of the cases of Lauren Smith-Fields and Brenda Lee Rawls. https://t.co/sAq2oUsMJs,HuffPost
4567,2022-01-31 23:52:41+00:00,1488299228170444801,"During her time away from the show, Maddow will be focused on a podcast and on executive producing ""Bag Man,"" a movie directed by Ben Stiller. https://t.co/kxSgDdpqIc",HuffPost
4568,2022-01-31 23:33:08+00:00,1488294304611282949,"""I am just one real life human being,"" the actor noted, acknowledging that physical scrutiny was inevitable in her profession. https://t.co/aOpZqXlaZw",HuffPost
4569,2022-01-31 23:13:02+00:00,1488289246750425095,"Garner is joining the cast of the cult comedy series alongside Zoë Chao, Tyrel Jackson Williams and James Marsden. https://t.co/AIThp8zrhw",HuffPost
4570,2022-01-31 22:52:56+00:00,1488284190038708232,Newsom came under fire after basketball legend Earvin “Magic” Johnson tweeted a photo of himself with the governor both smiling without masks. https://t.co/RKqTI3eIZE,HuffPost
4571,2022-01-31 22:32:50+00:00,1488279132563718146,"The archdiocese said it reported the allegation to law enforcement, but a Baltimore police spokeswoman couldn’t confirm whether the department is investigating. https://t.co/3oQcjjSMz7",HuffPost
4572,2022-01-31 22:12:43+00:00,1488274070563086340,Seems like the same stumbling blocks remain. https://t.co/8wdpEzxvqD,HuffPost
4573,2022-01-31 21:53:08+00:00,1488269138942386179,"Idaho and Montana hoped to hammer wolf populations with controversial laws last year. So far, they haven’t. https://t.co/8BzrL89bVV",HuffPost
4574,2022-01-31 21:33:03+00:00,1488264088387997713,"Allison Fluke-Ekren, 42, allegedly taught women and children how to use firearms, grenades and suicide belts while leading an all-female militant battalion. https://t.co/AOkVUsEjGS",HuffPost
4575,2022-01-31 21:29:58+00:00,1488263312328597505,A federal judge rejected a plea deal that would have allowed two of the men who killed Ahmaud Arbery to avoid a federal hate crime trial. https://t.co/3dbx9PG3jJ,HuffPost
4576,2022-01-31 21:12:57+00:00,1488259028425879554,"Vancouver police officer Donald Sahota, 52, collapsed on his front porch before responding officers figured out he wasn’t the suspect. https://t.co/gZILKNrKI1",HuffPost
4577,2022-01-31 20:52:51+00:00,1488253969797373955,Fulton County District Attorney Fani Willis is investigating Trump over his efforts to interfere in the 2020 presidential election results in Georgia. https://t.co/OrmPQ8mHnK,HuffPost
4578,2022-01-31 20:32:47+00:00,1488248919960211469,It turns out virtual shopping carts are the real victims. https://t.co/qykriMkecZ,HuffPost
4579,2022-01-31 20:12:41+00:00,1488243862455861252,"If you encounter one of these scenarios at an appointment, here's how to advocate for yourself. https://t.co/jEWb3uBruS",HuffPost
4580,2022-01-31 19:52:36+00:00,1488238808671870983,A small pilot program will help layoff victims navigate the process of claiming benefits. https://t.co/1eV1HSIOPh,HuffPost
4581,2022-01-31 19:32:30+00:00,1488233748336459776,"The ""Today Show"" host and the financier were together for eight years. https://t.co/uMwTEADHPc",HuffPost
4582,2022-01-31 19:04:24+00:00,1488226676173647879,Jacqueline Guzman's TikTok about fallen New York City Police Officer Jason Rivera cost her a job with a film production company. https://t.co/tpr3NGSoio,HuffPost
4583,2022-01-31 18:44:19+00:00,1488221624335745032,"Gov. Ron DeSantis' press secretary, Christina Pushaw, refused to join her fellow Florida officials in decrying a Nazi rally held in Orlando, and instead blamed Democrats. https://t.co/h8L0jdluUa",HuffPost
4584,2022-01-31 18:25:00+00:00,1488216761136787465,Spotify announced it will add content advisories to any podcast episodes that mention COVID-19 in response to Joe Rogan’s misinformation controversy. https://t.co/me9qVPlZ5X,HuffPost
4585,2022-01-31 18:24:15+00:00,1488216573231996938,California Gov. Gavin Newsom plans to move all condemned inmates from San Quentin State Prison to other prisons. https://t.co/d6QvhCHPOg,HuffPost
4586,2022-01-31 18:04:11+00:00,1488211523713576965,The Milan fashion house said it will transition to eco-friendly faux fur. https://t.co/tERzK5CgOU,HuffPost
4587,2022-01-31 17:44:04+00:00,1488206462979657736,"The mother of Ahmaud Arbery called the deal offered by the Justice Department a ""betrayal."" https://t.co/XlGSpjdFSF",HuffPost
4588,2022-01-31 17:23:49+00:00,1488201366359134215,"At least six historically Black universities were responding to bomb threats Monday, with many of them locking down their campuses for a time. https://t.co/svpmbpDkKG",HuffPost
4589,2022-01-31 17:03:40+00:00,1488196292761329674,"""A few months ago we were joking about both being on crutches,"" Federer wrote. https://t.co/Ao9nWoSU1b",HuffPost
4590,2022-01-31 16:43:35+00:00,1488191239841320971,The decision was bolstered by real-world evidence from the more than 200 million doses administered in the U.S. since December 2020. https://t.co/qisZ1inQBj,HuffPost
4591,2022-01-31 16:23:24+00:00,1488186159947730952,The Cincinnati Bengals quarterback took flak for lighthearted swagger after he led his team to a win over Kansas City and a berth in the Super Bowl. https://t.co/yQxOtdbHa9,HuffPost
4592,2022-01-31 16:03:19+00:00,1488181107493322752,"Boris Johnson will address the release of the long-awaited report on the ""partygate"" scandal that has rocked his government. https://t.co/IlZ09DUrQY",HuffPost
4593,2022-01-31 15:43:15+00:00,1488176057115152385,The announcement came in a tweet in which he urged everyone to “please get vaccinated and get boosted.” https://t.co/g978mZNGsz,HuffPost
4594,2022-01-31 15:43:09+00:00,1488176031504683011,BREAKING: Rihanna is pregnant with her first child with boyfriend A$AP Rocky. https://t.co/LpV9hAtd43,HuffPost
4595,2022-01-31 15:23:11+00:00,1488171005122129923,"“No one should be forced to submit to facial recognition as a condition of accessing essential government services,"" said Sen. Ron Wyden. https://t.co/sMX9bD0oEw",HuffPost
4596,2022-01-31 15:11:11+00:00,1488167988570251269,"Republicans are breaking from ex-President Donald Trump’s pledge to pardon rioters who stormed the Capitol on Jan. 6, 2021. https://t.co/dmfHGP11mj",HuffPost
4597,2022-01-31 15:03:07+00:00,1488165957688303627,"Elmer and Lima were ""exemplary in every aspect of egg care” and are now foster dads to a little chick. https://t.co/eYQjX5NkzR",HuffPost
4598,2022-01-31 14:34:03+00:00,1488158643266768904,"Twitter blitzed Goff, whom the LA Rams traded to lowly Detroit a year ago to the day that Stafford led LA to the Super Bowl. https://t.co/C2rYqbaFLr",HuffPost
4599,2022-01-31 14:00:28+00:00,1488150188300677129,"""Most people with invisible disabilities choose not to disclose these to their managers for fear of being seen as less capable and having their career progress stalled."" https://t.co/1qkInLsFjS",HuffPost
4600,2022-01-31 12:25:45+00:00,1488126353773895681,Show off the Witt you've been Heiden before Beijing Games kick off this week. https://t.co/fBnXNlgDJe,HuffPost
4601,2022-01-31 12:05:41+00:00,1488121305748627460,"A ""closed loop"" bubble is in place to keep athletes, staff and media apart from the public. https://t.co/My3SHTwDNj",HuffPost
4602,2022-01-31 11:45:38+00:00,1488116259241828354,"""Climate change is here,"" U.S. Olympic skier Travis Ganong says, and it's threatening future Olympics and winter sports. https://t.co/0ncu9vym50",HuffPost
4603,2022-01-31 11:25:35+00:00,1488111212676235265,"Dumplings, short ribs, fried cheesecake rolls and more delicious dishes you need to try. https://t.co/i32Ov7b5Z7",HuffPost
4604,2022-01-31 11:05:32+00:00,1488106164793626625,"Small Valentine's Day treats for someone you like-like, but don't yet love. https://t.co/ikc8djzp0r",HuffPost
4605,2022-01-31 10:45:21+00:00,1488101087353741313,"A good release can help balance hormones, flush out cortisol, boost collagen production and slow the aging process. https://t.co/yYev2zztE9",HuffPost
4606,2022-01-31 10:11:17+00:00,1488092515584651270,Rep. Thomas Massie of Kentucky shared a quote falsely attributed to Voltaire. https://t.co/o8PZEXrOPJ,HuffPost
4607,2022-01-31 09:48:14+00:00,1488086711934533634,"The controversial podcaster says he wants to ""find a better point of view,"" but also defended his guests. https://t.co/ti4xeECMTS",HuffPost
4608,2022-01-31 09:09:37+00:00,1488076996450074635,"“We are in very dangerous territory with this rhetoric,"" said the California lawmaker. https://t.co/0INkXEhH0E",HuffPost
4609,2022-01-31 08:37:01+00:00,1488068790940315657,Some estimates suggest long COVID affects a third of COVID-19 survivors. https://t.co/FSwExn026r,HuffPost
4610,2022-01-31 08:02:56+00:00,1488060213727043584,"According to the meeting minutes, the board cited “rough, objectionable language” used in the book about the Holocaust. https://t.co/kGWY20KuqG",HuffPost
4611,2022-01-31 07:10:18+00:00,1488046969255874560,"Bono and The Edge revised the final verse to ""Sunday Bloody Sunday"" on the 50th anniversary of the massacre. https://t.co/GuVbefLF84",HuffPost
4612,2022-01-31 05:18:05+00:00,1488018729690705924,"It's Trump who's the “living embodiment of the snake,"" according to the daughter of the man who wrote the lyrics Trump constantly uses to bash immigrants. https://t.co/njWvGJpdf4",HuffPost
4613,2022-01-31 03:21:48+00:00,1487989465062780934,"""Talk about saying the quiet part loud,"" tweeted conservative commentator Bill Kristol. https://t.co/rRTa0bVQ8T",HuffPost
4614,2022-01-31 03:01:45+00:00,1487984420246233093,"“I cannot believe I would ever hear this from somebody running for office or in office” in America, said Leahy, who witnessed the violence in the Capitol. https://t.co/IaoBIHErss",HuffPost
4615,2022-01-31 00:55:57+00:00,1487952761840881666,"Joe Burrow and these young, hungry Cincinnati Bengals are Super Bowl-bound as unexpected and tenacious AFC champions. https://t.co/lsHxYmazJq",HuffPost
4616,2022-01-30 23:48:18+00:00,1487935736968101888,The attorney and pageant winner was found dead outside the Manhattan apartment building where she lived. https://t.co/YNlnD4Tj7r,HuffPost
4617,2022-01-30 23:01:09+00:00,1487923869457518592,"The streaming service published what it said are its long-standing rules for podcasters, following backlash over the chart-topping podcast. https://t.co/mI16cEkQk8",HuffPost
4618,2022-01-30 22:41:03+00:00,1487918813228290055,“Spider-Man: No Way Home” topped the box office again in its seventh week of release. https://t.co/1eLyxgJtt7,HuffPost
4619,2022-01-30 22:21:01+00:00,1487913769057595393,North Korea has fired what appeared to be the most powerful missile it has tested since President Joe Biden took office. https://t.co/T094zeFBB1,HuffPost
4620,2022-01-30 22:00:57+00:00,1487908718004035584,The U.S. is working to ramp up diplomatic and financial pressure on Russia over Ukraine. https://t.co/v71GImTzTb,HuffPost
4621,2022-01-30 21:40:53+00:00,1487903668435398656,"Hundreds of people in San Francisco marched Sunday demanding justice for 84-year-old Vicha Ratanapakdee, who died a year ago. https://t.co/2lJgCUHDUZ",HuffPost
4622,2022-01-30 21:20:49+00:00,1487898619000799233,"The Senate Judiciary chair, whose committee handles the nominee's confirmation, said Democrats are looking for younger candidates. https://t.co/jyXNzJJcYl",HuffPost
4623,2022-01-30 20:08:37+00:00,1487880448554549252,The two-time Emmy nominee played the radio disc jockey Johnny Fever on the sitcom “WKRP in Cincinnati.” https://t.co/QIwJWijpUn,HuffPost
4624,2022-01-30 19:03:27+00:00,1487864050595815425,"The couple has a multiyear partnership with the streaming company, which has been widely criticized for hosting Joe Rogan's controversial podcast. https://t.co/jOTtsxmhno",HuffPost
4625,2022-01-30 18:43:23+00:00,1487859000305717248,Julie DeVuono and Marissa Urrao allegedly sold vaccination cards that were obtained through DeVuono's health care practice in Long Island. https://t.co/KWO4EB1jOr,HuffPost
4626,2022-01-30 18:15:15+00:00,1487851922358996995,"“I hope they go to jail and get the book thrown at them because they deserve it,"" Sen. Lindsey Graham (R-S.C.), a Trump ally, said Sunday. https://t.co/zqXloAta0N",HuffPost
4627,2022-01-30 16:41:02+00:00,1487828211010523136,"The White House threatened Russia with financial sanctions if it invades Ukraine, but industries and individuals will likely continue to bear the brunt of them. https://t.co/fwbYkjs4kE",HuffPost
4628,2022-01-30 15:40:52+00:00,1487813067329187844,The Fox Nation host goes all-in on the white supremacist conspiracy theory that George Soros is waging “demographic war — on the West.” https://t.co/8bfmdJS7Sh,HuffPost
4629,2022-01-30 15:20:46+00:00,1487808011724800010,"The 35-year-old Spaniard now has one more major title than Roger Federer and Novak Djokovic, his long-time rivals in the so-called Big Three. https://t.co/uJwYghgLkv",HuffPost
4630,2022-01-30 14:31:10+00:00,1487795529111289856,"A total of nine people were reportedly taken to local hospitals after falling unconscious or having symptoms such as dizziness while in the pool area, authorities said. https://t.co/vWSgucmCZd",HuffPost
4631,2022-01-30 14:00:36+00:00,1487787837646909441,Try these tips the next time you're en route to a destination and feel your mood lift ASAP. https://t.co/L8cxVbwoL6,HuffPost
4632,2022-01-30 13:12:29+00:00,1487775726208172033,"From Regina Hall in two wildly different roles to Amy Poehler's ""Lucy and Desi"" documentary, here are some highlights from this year's Sundance Film Festival. https://t.co/bKvgAClwP3",HuffPost
4633,2022-01-30 12:52:24+00:00,1487770671891558402,Dangerous wind chills have fallen below zero in many locations across the region on Sunday after the storm dumped snow from Virginia to Maine. https://t.co/G7ODpAZAU8,HuffPost
4634,2022-01-30 11:05:32+00:00,1487743779222208513,A life without a rechargeable lighter or bubbling blackhead mask is simply not complete. https://t.co/2q1T0KgWvt,HuffPost
4635,2022-01-30 10:45:28+00:00,1487738730949627906,We've got you covered with everything from cleaning products to storage solutions and more. https://t.co/7KPMZnpIW1,HuffPost
4636,2022-01-30 09:19:45+00:00,1487717155957268483,"""Like a good neighbor, Russia is there,"" Davidson croons in a nod to the vaccine fibber's gig for State Farm. https://t.co/P0cfzdZFEn",HuffPost
4637,2022-01-30 08:59:41+00:00,1487712109358202886,"""Vrg litf aeii puyfc ard,"" quipped one. https://t.co/jKOChUa3nE",HuffPost
4638,2022-01-30 08:08:36+00:00,1487699252109361154,"""The French have a saying — parlez-vous francaise — which means: 'You do you, Girl,'"" Manning goofs on ""Weekend Update."" https://t.co/tICAuGTWdu",HuffPost
4639,2022-01-30 04:54:10+00:00,1487650322516348936,Herbie Husker cleans up his act. https://t.co/8j3n996GsI,HuffPost
4640,2022-01-30 04:12:30+00:00,1487639837431709697,"At a Texas rally, Trump focused on multiple investigations into him in New York, Washington and Atlanta, claiming: ""They want to put me in jail."" https://t.co/TAJeu9Qu1D",HuffPost
4641,2022-01-30 03:47:58+00:00,1487633660710985731,Tech entrepreneur Jennifer Arcuri has claimed the British prime minister wooed her in part by promising to jumpstart her business. https://t.co/WOceFOojUP,HuffPost
4642,2022-01-30 01:17:39+00:00,1487595834116083712,"Senate candidate J.D. Vance had to scramble to find another venue after Ohioans erupted over Greene, according to The Cincinnati Enquirer. https://t.co/rMn404mGpZ",HuffPost
4643,2022-01-29 23:47:29+00:00,1487573142528839681,"He'll live, but all or part of his right hind leg will be amputated. ""We hope the criminal who shot Mr. Goodbar will be brought to justice"" said a wildlife advocate. https://t.co/3aYXbn00Oa",HuffPost
4644,2022-01-29 23:27:27+00:00,1487568098660126723,Rep. Conor Lamb (D-Pa.) nonetheless won a majority of the endorsement votes. https://t.co/wRTmNzNpwf,HuffPost
4645,2022-01-29 23:07:23+00:00,1487563050504921090,"The ""Certified Lover Boy"" celebrated Adonis' fourth birthday in October. He shares his little one with artist Sophie Brussaux. https://t.co/A4FB31oxHZ",HuffPost
4646,2022-01-29 21:43:10+00:00,1487541855285829633,"Orcas — aka killer whales — have been documented killing and blue whales, which may actually be a positive sign. https://t.co/UFmgFobXi5",HuffPost
4647,2022-01-29 21:21:36+00:00,1487536430691852291,"Blizzard warnings stretched from Virginia to Maine, but the city of Boston could get the most snow by the end. https://t.co/QVeblVz3YL",HuffPost
